JobID,Title,ExperienceLevel,YearsOfExperience,Skills,Responsibilities,Keywords
PM-E-008,Product Manager,Experienced,7-May,"Product vision; Roadmap execution; Advanced analytics and A/B testing; Cross-functional collaboration; Stakeholder communication; UX research integration; Agile leadership; Strategic planning; Resource allocation; Tools: Figma, Mixpanel, Tableau, GA",Lead product vision and strategy; Oversee roadmap execution; Drive data-informed decisions; Coordinate with multiple teams; Conduct customer research; Optimize product KPIs; Ensure agile best practices,Product Strategy; Data-Driven Decisions; Roadmapping; Agile Leadership; Stakeholder Management; User-Centered Design; Growth Metrics; Cross-Functional Collaboration
PM-E-009,Product Manager,Experienced,8-May,"Product vision and roadmap development; Data analysis and experimentation; Cross-functional leadership; Stakeholder management; User experience research; Agile methodologies; Metrics-driven product growth; Strategic planning; Resource prioritization; Tools: JIRA, Confluence, Tableau, Figma","Define and drive product strategy; Collaborate with engineering, design, and marketing teams; Analyze product metrics and conduct experiments; Lead agile ceremonies; Engage stakeholders and manage expectations; Mentor junior PMs",Product Strategy; Data-Driven Decisions; Roadmapping; Agile Leadership; Stakeholder Management; User-Centered Design; Growth Metrics; Cross-Functional Collaboration
PM-E-010,Product Manager,Experienced,9-Jun,"Product vision and strategic planning; Roadmap development and execution; Data analysis and A/B testing; Cross-functional leadership; Stakeholder management; User research integration; Agile facilitation; Backlog grooming; Performance tracking; Tools: JIRA, Confluence, Mixpanel, GA, Tableau",Drive product vision and roadmap; Lead cross-functional teams; Oversee product analytics and experiments; Conduct user research; Ensure agile best practices; Manage stakeholder communication; Optimize product performance metrics,Product Strategy; Data-Driven Decisions; Roadmapping; Agile Leadership; Stakeholder Management; User-Centered Design; Growth Metrics; Cross-Functional Collaboration
PM-E-011,Product Manager,Experienced,10-Jul,"Product vision and roadmap planning; Data-driven decision making; Cross-functional leadership; Stakeholder management; UX research and integration; Agile methodologies; Performance optimization; Strategic planning; Resource allocation; Tools: JIRA, Figma, Mixpanel, Tableau",Define and drive product strategy; Lead product roadmap execution; Collaborate across teams; Conduct user research and analyze metrics; Ensure agile best practices; Engage stakeholders; Optimize product growth,Product Strategy; Data-Driven Decisions; Roadmapping; Agile Leadership; Stakeholder Management; User-Centered Design; Growth Metrics; Cross-Functional Collaboration
PM-E-012,Product Manager,Experienced,12-Aug,"Product vision and strategy; Roadmap execution; Advanced analytics and A/B testing; Cross-functional collaboration; Stakeholder engagement; UX research integration; Agile leadership; Backlog grooming; Metrics-driven growth; Tools: JIRA, Confluence, Figma, Mixpanel, Tableau",Lead product vision and strategy; Oversee roadmap execution; Drive data-informed decisions; Collaborate across teams; Conduct user research; Ensure agile best practices; Track and optimize growth metrics,Product Strategy; Data-Driven Decisions; Roadmapping; Agile Leadership; Stakeholder Management; User-Centered Design; Growth Metrics; Cross-Functional Collaboration
PM-E-013,Product Manager,Experienced,12-Sep,"Product vision and roadmap development; Data analysis and experimentation; Cross-functional leadership; Stakeholder management; User experience research; Agile methodologies; Metrics-driven product growth; Strategic planning; Resource prioritization; Tools: JIRA, Confluence, Tableau, Figma","Define and drive product strategy; Collaborate with engineering, design, and marketing teams; Analyze product metrics and conduct experiments; Lead agile ceremonies; Engage stakeholders and manage expectations; Mentor junior PMs",Product Strategy; Data-Driven Decisions; Roadmapping; Agile Leadership; Stakeholder Management; User-Centered Design; Growth Metrics; Cross-Functional Collaboration
PM-E-014,Product Manager,Experienced,15-Oct,"Product vision and strategic planning; Roadmap development and execution; Data analysis and A/B testing; Cross-functional leadership; Stakeholder management; User research integration; Agile facilitation; Backlog grooming; Performance tracking; Tools: JIRA, Confluence, Mixpanel, GA, Tableau",Drive product vision and roadmap; Lead cross-functional teams; Oversee product analytics and experiments; Conduct user research; Ensure agile best practices; Manage stakeholder communication; Optimize product performance metrics,Product Strategy; Data-Driven Decisions; Roadmapping; Agile Leadership; Stakeholder Management; User-Centered Design; Growth Metrics; Cross-Functional Collaboration
PM-E-015,Product Manager,Experienced,15-Dec,"Product vision and roadmap planning; Data-driven decision making; Cross-functional leadership; Stakeholder management; UX research and integration; Agile methodologies; Performance optimization; Strategic planning; Resource allocation; Tools: JIRA, Figma, Mixpanel, Tableau",Define and drive product strategy; Lead product roadmap execution; Collaborate across teams; Conduct user research and analyze metrics; Ensure agile best practices; Engage stakeholders; Optimize product growth,Product Strategy; Data-Driven Decisions; Roadmapping; Agile Leadership; Stakeholder Management; User-Centered Design; Growth Metrics; Cross-Functional Collaboration
PM-E-016,Product Manager,Experienced,13-15,"Product vision and strategy; Roadmap execution; Advanced analytics and A/B testing; Cross-functional collaboration; Stakeholder engagement; UX research integration; Agile leadership; Backlog grooming; Metrics-driven growth; Tools: JIRA, Confluence, Figma, Mixpanel, Tableau",Lead product vision and strategy; Oversee roadmap execution; Drive data-informed decisions; Collaborate across teams; Conduct user research; Ensure agile best practices; Track and optimize growth metrics,Product Strategy; Data-Driven Decisions; Roadmapping; Agile Leadership; Stakeholder Management; User-Centered Design; Growth Metrics; Cross-Functional Collaboration
PM-E-017,Product Manager,Experienced,15+,"Product vision and roadmap development; Data analysis and experimentation; Cross-functional leadership; Stakeholder management; User experience research; Agile methodologies; Metrics-driven product growth; Strategic planning; Resource prioritization; Tools: JIRA, Confluence, Tableau, Figma","Define and drive product strategy; Collaborate with engineering, design, and marketing teams; Analyze product metrics and conduct experiments; Lead agile ceremonies; Engage stakeholders and manage expectations; Mentor junior PMs",Product Strategy; Data-Driven Decisions; Roadmapping; Agile Leadership; Stakeholder Management; User-Centered Design; Growth Metrics; Cross-Functional Collaboration
PM-E-018,Product Manager,Experienced,15+,"Product vision and strategic planning; Roadmap development and execution; Data analysis and A/B testing; Cross-functional leadership; Stakeholder management; User research integration; Agile facilitation; Backlog grooming; Performance tracking; Tools: JIRA, Confluence, Mixpanel, GA, Tableau",Drive product vision and roadmap; Lead cross-functional teams; Oversee product analytics and experiments; Conduct user research; Ensure agile best practices; Manage stakeholder communication; Optimize product performance metrics,Product Strategy; Data-Driven Decisions; Roadmapping; Agile Leadership; Stakeholder Management; User-Centered Design; Growth Metrics; Cross-Functional Collaboration
PM-E-019,Product Manager,Experienced,15+,"Product vision and roadmap planning; Data-driven decision making; Cross-functional leadership; Stakeholder management; UX research and integration; Agile methodologies; Performance optimization; Strategic planning; Resource allocation; Tools: JIRA, Figma, Mixpanel, Tableau",Define and drive product strategy; Lead product roadmap execution; Collaborate across teams; Conduct user research and analyze metrics; Ensure agile best practices; Engage stakeholders; Optimize product growth,Product Strategy; Data-Driven Decisions; Roadmapping; Agile Leadership; Stakeholder Management; User-Centered Design; Growth Metrics; Cross-Functional Collaboration
PM-E-020,Product Manager,Experienced,15+,"Product vision and strategy; Roadmap execution; Advanced analytics and A/B testing; Cross-functional collaboration; Stakeholder engagement; UX research integration; Agile leadership; Backlog grooming; Metrics-driven growth; Tools: JIRA, Confluence, Figma, Mixpanel, Tableau",Lead product vision and strategy; Oversee roadmap execution; Drive data-informed decisions; Collaborate across teams; Conduct user research; Ensure agile best practices; Track and optimize growth metrics,Product Strategy; Data-Driven Decisions; Roadmapping; Agile Leadership; Stakeholder Management; User-Centered Design; Growth Metrics; Cross-Functional Collaboration
PMGR-F-001,Project Manager,Fresher,0-1,"Basic knowledge of project management methodologies (Agile, Scrum, Waterfall); Time management; Problem-solving; Critical thinking; Communication and interpersonal skills; Collaboration and teamwork; Basic budgeting and resource allocation; Familiarity with Microsoft Project, Jira, Trello; KPI tracking and reporting basics; Multitasking",Assist in project planning and scheduling; Support cross-functional team coordination; Track project milestones and KPIs; Document project progress and reports; Participate in team meetings; Help with basic risk and issue identification,Project Management; Agile; Scrum; Waterfall; Time Management; Stakeholder Communication; Resource Allocation; Team Collaboration; KPI Tracking; Microsoft Project
